指数代码_IdxCd,指数名称_IdxNm,指数全称_IdxFNm,指数拼音简称_ChiSpelling,交易日期_TrdDt,涨跌幅(%)_ChgPct,
"000002","A股指数","上证A股指数","AGZS",2010-01-18,"0.39696647"
"000002","A股指数","上证A股指数","AGZS",2010-01-19,"0.30478141"
"000002","A股指数","上证A股指数","AGZS",2010-01-20,"-2.93587789"
"000002","A股指数","上证A股指数","AGZS",2010-01-21,"0.21818813"
"000002","A股指数","上证A股指数","AGZS",2010-01-22,"-0.95276281"
"000002","A股指数","上证A股指数","AGZS",2010-01-25,"-1.08528928"
"000002","A股指数","上证A股指数","AGZS",2010-01-26,"-2.42841594"
"000002","A股指数","上证A股指数","AGZS",2010-01-27,"-1.09172085"
"000002","A股指数","上证A股指数","AGZS",2010-01-28,"0.25070027"
"000002","A股指数","上证A股指数","AGZS",2010-01-29,"-0.15066194"
"000002","A股指数","上证A股指数","AGZS",2010-02-01,"-1.60121273"
"000002","A股指数","上证A股指数","AGZS",2010-02-02,"-0.22599694"
"000002","A股指数","上证A股指数","AGZS",2010-02-03,"2.35317704"
"000002","A股指数","上证A股指数","AGZS",2010-02-04,"-0.28666621"
"000002","A股指数","上证A股指数","AGZS",2010-02-05,"-1.86642683"
"000002","A股指数","上证A股指数","AGZS",2010-02-08,"-0.14638177"
"000002","A股指数","上证A股指数","AGZS",2010-02-09,"0.46357201"
"000002","A股指数","上证A股指数","AGZS",2010-02-10,"1.14103425"
"000002","A股指数","上证A股指数","AGZS",2010-02-11,"0.09710976"
"000002","A股指数","上证A股指数","AGZS",2010-02-12,"1.09339751"
"000002","A股指数","上证A股指数","AGZS",2010-02-22,"-0.49044856"
"000002","A股指数","上证A股指数","AGZS",2010-02-23,"-0.69609635"
"000002","A股指数","上证A股指数","AGZS",2010-02-24,"1.33140958"
"000002","A股指数","上证A股指数","AGZS",2010-02-25,"1.27317561"
"000002","A股指数","上证A股指数","AGZS",2010-02-26,"-0.28499377"
"000002","A股指数","上证A股指数","AGZS",2010-03-01,"1.18142015"
"000002","A股指数","上证A股指数","AGZS",2010-03-02,"-0.47404870"
"000002","A股指数","上证A股指数","AGZS",2010-03-03,"0.77709756"
